,PC1,PC2,Codice_articolo,Categoria
776,-2.093388244027087,3.2372769868276814,017.PM002.50,MP Acciaio
777,-3.2134708476369456,3.2375426659329816,017.PM002.60,MP Acciaio
778,-3.383269813343103,3.6534733315110923,017.PM002.100,MP Acciaio
779,-3.2345157669997593,3.283894208695704,017.PM002,MP Acciaio
780,-1.1276251538029844,3.5578077019628864,017.PM002,MP Acciaio
781,-2.3754519329986072,3.9242818085889,017.PM002,MP Acciaio
782,-2.9290339339913882,2.5428784922612055,017.PM002,MP Acciaio
783,-4.834537419121071,4.402978816943245,017.PM002,MP Acciaio
784,-3.5251224346572925,3.990265222880736,017.PM002,MP Acciaio
785,-3.3710931148111993,3.6236142263655418,017.PM002,MP Acciaio
786,-3.6784100320146336,4.38018618624478,017.PM002,MP Acciaio
787,-2.8246315041689942,5.001749169638607,017.PM002,MP Acciaio
788,-4.676833230577591,4.017320903563677,017.PM002,MP Acciaio
789,-1.7375674676495036,2.98225550719563,017.PM005,MP Acciaio
790,-3.050437573793438,4.09564121105006,017.PM005,MP Acciaio
791,-1.772125806464683,5.111107741031324,017.PM005,MP Acciaio
792,-0.8000291191870613,2.755569474674022,017.PM005,MP Acciaio
793,-3.042947517561935,4.087944791035192,017.PM005,MP Acciaio
794,-1.7705618777837535,5.113303919226112,017.PM005,MP Acciaio
795,-3.047805400866157,4.097476123556112,017.PM005,MP Acciaio
796,-3.3755858727264254,2.775447717102211,017.PM005,MP Acciaio
797,-1.7763296541388018,5.113102717490504,017.PM005,MP Acciaio
798,-2.2789913683002676,2.2256288031882026,017.PM005,MP Acciaio
799,-4.137978116251367,2.4928753758032047,017.PM005,MP Acciaio
800,-3.2823360043552356,4.659078383577962,017.PM005,MP Acciaio
801,-3.159343075758748,4.370610483068791,017.PM005,MP Acciaio
802,-4.58823230802447,3.5965316739742863,017.PM005,MP Acciaio
803,-3.0324314163373214,1.9523197336824127,017.PM005,MP Acciaio
804,-3.2595969666869045,2.503951637282245,017.PM005,MP Acciaio
805,-3.0488627545662554,4.09173066921272,017.PM005,MP Acciaio
806,-2.8168358319189837,3.530789137990667,017.PM005,MP Acciaio
807,-1.9706640368500754,3.5501819188570827,017.PM005,MP Acciaio
808,-3.0442674008733546,1.9757121999914204,017.PM005,MP Acciaio
809,-3.1711434316280847,4.398198997898224,017.PM005,MP Acciaio
810,-2.7146296601594715,3.2796825155280205,017.PM005,MP Acciaio
811,-2.2997639873556586,4.356636715806678,017.PM005,MP Acciaio
812,-3.3888150448250833,2.812362770292652,017.PM005,MP Acciaio
813,-1.5191063114863104,2.4625153832430815,017.PM005,MP Acciaio
814,-4.292319644099953,5.020210854838488,017.PM005,MP Acciaio
815,-1.6457283929614237,2.7621259388507724,017.PM005,MP Acciaio
816,-2.2961688352404552,4.353988937486329,017.PM005,MP Acciaio
817,-2.0768074812998623,1.735259262141133,017.PM005,MP Acciaio
818,-2.6053150909864997,3.025159837302926,017.PM005,MP Acciaio
819,-0.6977176649799904,2.510962828134704,017.PM005,MP Acciaio
820,-3.9419228499595835,4.159525688387657,017.PM005,MP Acciaio
821,-1.4383120431417824,4.306915113413859,017.PM005,MP Acciaio
822,-3.2946695153329273,4.7683121990817545,017.PM005,MP Acciaio
823,-3.2002064914770436,3.1459012445776575,017.PM005,MP Acciaio
824,-1.2072679404063948,1.7046009600245629,017.PM005,MP Acciaio
825,-3.3765696290630123,4.960694494387537,017.PM005,MP Acciaio
826,-2.453079105060086,5.434599274588177,017.PM005,MP Acciaio
827,-2.1733327605804247,4.048736593920112,017.PM005,MP Acciaio
828,-3.040747183931136,1.975902835485389,017.PM005,MP Acciaio
829,-1.3120651890695487,3.9942091725209603,017.PM005,MP Acciaio
830,-2.6136232719055643,0.935002084845421,017.PM006.08,MP Acciaio
831,-3.699816435976961,3.5791071772518364,017.PM006.08,MP Acciaio
832,-2.9362764299400625,3.823345323368331,017.PM006.08,MP Acciaio
833,-3.4866874874178215,3.049576066934659,017.PM006.08,MP Acciaio
834,-2.8391927407211224,2.274514500085221,017.PM006.08,MP Acciaio
835,-3.700235009312375,2.9557683126939596,017.PM006.08,MP Acciaio
836,-3.7043761699323277,3.5798866948487498,017.PM006,MP Acciaio
837,-2.065640844315305,3.780674193835342,017.PM006,MP Acciaio
838,-3.714481806530098,1.4584982382409448,017.PM006,MP Acciaio
839,-4.038139259731944,2.2632513696807433,017.PM006,MP Acciaio
840,-1.9642087688216077,1.4623161092973005,017.PM006,MP Acciaio
841,-1.5523004782161562,4.574280218608776,017.PM006,MP Acciaio
842,-2.2920180918719897,4.336731057243831,017.PM006,MP Acciaio
843,-2.9346965497087782,3.822867330335883,017.PM006,MP Acciaio
844,-4.284367306090285,4.995008936017784,017.PM006,MP Acciaio
845,-1.1104820868165084,3.5040471887986278,017.PM006,MP Acciaio
846,-3.366920464094921,2.769927959308979,017.PM006,MP Acciaio
847,-3.820077351488395,3.8637437703776487,017.PM006,MP Acciaio
848,-2.122421483673156,5.9640314096511595,017.PM006,MP Acciaio
849,-3.0368572634252926,4.076577024340164,017.PM006,MP Acciaio
850,-2.930261041457392,3.8156236842126536,017.PM006,MP Acciaio
851,-4.052460020200764,4.428809139257951,017.PM006,MP Acciaio
852,-3.1405113771348128,2.225873816453948,017.PM006,MP Acciaio
853,-3.159249404422918,4.370525139621704,017.PM006,MP Acciaio
854,-3.7097145771703195,3.590053545008699,017.PM006,MP Acciaio
855,-2.4304379242587624,4.663869926151825,017.PM006,MP Acciaio
856,-3.8154161290361124,3.8560451329619645,017.PM006,MP Acciaio
857,-2.7084726917752175,3.2705398758630744,017.PM006,MP Acciaio
858,-3.59494626765937,3.316415156098446,017.PM006,MP Acciaio
859,-2.9370580852002277,1.717907508169198,017.PM006,MP Acciaio
860,-3.3758465754678424,2.7880902696819283,017.PM006,MP Acciaio
861,-3.4029333890970115,4.95750643005838,017.PM006,MP Acciaio
862,-3.5815926259401336,3.2863143643757455,017.PM006,MP Acciaio
863,-2.9331817717399606,3.811980682528867,017.PM006,MP Acciaio
864,-1.9595986882012857,3.52106080320172,017.PM006,MP Acciaio
865,-3.815760354184448,3.845700946432554,017.PM006,MP Acciaio
866,-3.171062245500915,4.399493386879347,017.PM006,MP Acciaio
867,-2.7184736820546496,3.295766092008945,017.PM006,MP Acciaio
868,-3.809336789334904,3.8406613309593594,017.PM006,MP Acciaio
869,-3.807942438368752,1.6882746927034225,017.PM006,MP Acciaio
870,-1.9527692066429643,3.5072483266161867,017.PM006,MP Acciaio
871,-1.2126289384670554,3.76335834580208,017.PM006,MP Acciaio
872,-4.165280175651634,4.704541758790985,017.PM006,MP Acciaio
873,-1.8500526090904053,3.26362939980197,017.PM006,MP Acciaio
874,-2.707300778531636,3.2730350793176544,017.PM006,MP Acciaio
875,-3.2674279532364756,2.521131128882394,017.PM006,MP Acciaio
876,-2.948118765224172,3.85499029711352,017.PM006,MP Acciaio
877,-2.6009727138205134,3.011729135300727,017.PM006,MP Acciaio
878,-3.259454179415259,2.4952418504666483,017.PM006,MP Acciaio
879,-3.2563465298700804,2.4934852802070475,017.PM006,MP Acciaio
880,-2.067211373249843,1.70747498665466,017.PM006,MP Acciaio
881,-3.1447317099019503,2.217546422942781,017.PM006,MP Acciaio
882,-1.2183061990439632,3.772329830541197,017.PM006,MP Acciaio
883,-3.2527255835366318,2.487561683380354,017.PM006,MP Acciaio
884,-2.3432399756715916,3.8075659404959645,017.PM006,MP Acciaio
885,-3.6068225603186588,3.350340108540341,017.PM006,MP Acciaio
886,-2.266079946407273,3.632669703787894,017.PM006,MP Acciaio
887,-2.425462312978119,4.042945734871976,052.MP.LA.IN.08,MP Acciaio
888,-2.6536859547261558,3.697595896865913,052.MP.LA.IN.10,MP Acciaio
889,-2.1479215325893533,4.253281216039359,052.MP.LA.IN.15,MP Acciaio
890,-2.488260450634461,4.194622766804325,052.MP.LA.IN.20,MP Acciaio
891,-2.0468130776276556,2.22100610342685,052.MP.LA.IN.30,MP Acciaio
892,-2.9584861286248496,2.679136315240048,052.MP.LA.PL.08,MP Acciaio
893,-2.968811445603834,1.861939683779816,052.MP.LA.PL.12,MP Acciaio
894,-3.0287377576353998,1.9532003306811858,052.MP.LA.PR.06,MP Acciaio
895,-3.582386378246604,3.2841421649679545,052.MP.LA.PR.06,MP Acciaio
896,-3.3982315452493523,4.932538923622493,052.MP.LA.PR.08,MP Acciaio
897,-0.4163107707137123,1.8219004809421426,017.GUI.MED.01,Accessori
898,-2.829198001307895,2.1331100883809424,017.PM117,Accessori
899,-1.4942794962141275,1.9840323177991674,017.PM156,Accessori
900,-1.9224722397150569,1.914742314084742,017.PM157,Accessori
901,33.448191413609536,11.799427598210288,017.PM301,Accessori
902,-16.166070007319576,-7.355667564411236,017.PM302,Accessori
903,-18.97442442737217,-8.439918233993588,017.PM303,Accessori
904,-0.25206162702155716,-1.2115804367779164,017.PM304,Accessori
905,30.63983699355695,10.715176928627942,017.PM305,Accessori
906,-32.080078387617604,-13.49975469204456,017.PM306,Accessori
907,16.130005823285227,5.1132151357857945,017.PM307,Accessori
908,3.4924109330485584,0.2340871226652154,017.PM308,Accessori
909,-13.357715587266988,-6.271416894828888,017.PM309,Accessori
910,3.8434552355551426,0.369618456363013,017.PM311,Accessori
911,10.045237913171281,2.7640053516907037,017.PM312,Accessori
912,6.300765353101149,1.3183377922475659,017.PM313,Accessori
913,22.214773733399166,7.462424919880885,017.PM314,Accessori
914,10.045237913171281,2.7640053516907037,017.PM315,Accessori
915,4.116489693060248,0.47503171590573845,017.PM316,Accessori
916,6.612804733106992,1.4388100888678266,017.PM317,Accessori
917,-13.451327401268735,-6.307558583814964,017.PM318,Accessori
918,2.1242382668690927,-0.2941375625159291,017.PM319,Accessori
919,8.500642982142352,2.1676674834204097,017.PM320,Accessori
920,-3.411460349580732,-2.4313624400580642,017.PM321,Accessori
921,-18.412753543361656,-8.223068100077121,017.PM322,Accessori
922,-2.124297907056613,-1.9344142164994815,017.PM323,Accessori
923,0.6840565129959677,-0.850163546917135,017.PM324,Accessori
924,0.6840565129959677,-0.850163546917135,017.PM325,Accessori
925,-1.2607414695331458,2.1029910430862495,017.PM326,Accessori
926,-1.280086512228485,3.04383627724376,017.PM327,Accessori
927,-1.1161706793454387,-1.5451960274186425,017.PM328,Accessori
928,-1.3023021642366652,1.4995757280861293,017.PM336,Accessori
929,-0.2429841710194085,0.9447222759043105,017.PM337,Accessori
930,-1.0758455902369828,-1.5296272998554055,017.PM338,Accessori
931,0.6840565129959677,-0.850163546917135,017.PM339,Accessori
932,-2.0161818313641553,-0.20136243071483295,017.PM340,Accessori
933,-2.181153578564432,1.529467917585499,017.PM343,Accessori
934,-1.9517620164001217,0.7107731129033584,017.PM344,Accessori
935,-0.22565850578657404,1.3708061478225289,017.PM347,Accessori
936,-0.23254010955532795,1.367207529142882,017.PM348,Accessori
937,-0.23658877071992163,1.3672969794202334,017.PM349,Accessori
938,-1.7477868418998483,0.43690711561571505,017.PM351,Accessori
939,-0.2831917888506961,1.5006835807844079,017.PM352,Accessori
940,-1.5389813754749848,1.5579454918354487,017.PM353,Accessori
941,-2.3365143055775115,1.924779939614496,017.PM354,Accessori
942,-1.9487263626642193,2.667822096126459,017.PM355,Accessori
943,-1.9499092362701795,1.9122808771600028,017.PM355.15,Accessori
944,-1.55046518174619,3.11828828390801,017.PM356,Accessori
945,-1.7295723115764865,1.5083291259225182,017.PM356.15,Accessori
946,-1.8064117575170395,1.516001783005531,017.PM357,Accessori
947,-1.078095008077895,2.523482198737197,017.PM358,Accessori
948,-1.6538774156593505,1.8534601835571352,017.PM359,Accessori
949,-0.923004031891091,2.0640032452382977,017.PM360,Accessori
950,-2.5140018743888732,1.910084750882816,017.PM361,Accessori
951,-1.407249305386315,1.9870850467328982,017.PM363,Accessori
952,-0.44388085901443347,1.447971319723585,017.PM364,Accessori
953,-1.702158452561355,3.0089973909762366,017.PM365,Accessori
954,-0.9074468687554738,2.539407939139459,017.PM367,Accessori
955,-1.2274957857763078,0.9121922555267334,017.PM368,Accessori
956,-0.9056955998471522,2.921280061310926,017.PM369,Accessori
957,-0.7545991344931456,1.0030347768206012,017.PM370,Accessori
958,-1.0866380380826839,2.00200837898102,017.PM371,Accessori
959,-1.5035201763245838,2.268710592262525,017.PM373,Accessori
960,-0.9994290898090686,2.0234190547887003,017.PM375,Accessori
961,-1.6002399031830952,1.9464588819841295,017.PM376,Accessori
962,-1.0584365667804794,1.1980634089853883,017.PM377,Accessori
963,-1.5817876422771675,2.8886926087144693,017.PM378,Accessori
964,-0.7956970380126499,2.172149384944791,017.PM381,Accessori
965,-1.35305268479791,2.124065629856656,017.PM382,Accessori
966,-1.6094946434609811,2.16495657337505,017.PM384,Accessori
967,-1.9788866886502854,1.7081001632567072,017.PM385,Accessori
968,-0.7567666226968499,0.7646079124547043,017.PM386,Accessori
969,-1.3351987582188907,0.9844451470231148,017.PM386.AL,Accessori
970,-2.0364791126379553,0.471158208212233,017.PM387,Accessori
971,-1.2283294915450031,2.9756354825526032,017.PM388,Accessori
972,-0.3685716369158753,1.210100394684251,017.PM389,Accessori
973,-0.5532705962522158,1.6329189155514336,017.PM390,Accessori
974,-2.244776330576384,1.2216601972569059,017.PM391,Accessori
975,-0.6688058462681097,1.4120604994559476,017.PM392,Accessori
976,-1.9572795474084508,2.011011007767265,017.PM395,Accessori
977,-1.7470167789888027,2.9324928805719925,017.PM396,Accessori
978,-2.733714511371593,2.9101349103902856,017.PM397,Accessori
979,-1.6731364076429163,2.2450877651895413,017.PM398,Accessori
980,-1.9628546317233304,0.639194427043043,017.PM399,Accessori
981,-1.347732724037192,3.2568245832905522,017.PM402,Accessori
982,-1.42435289288667,2.2051972591018263,017.PM404,Accessori
983,-0.966616213111013,2.1983793704454335,017.PM405,Accessori
984,-1.957875879979466,2.5687715832723557,017.PM408,Accessori
985,-2.1512416749568586,1.6858556584482594,017.PM408,Accessori
986,-0.5600890858946762,1.013913110216422,017.PM408,Accessori
987,-0.5462701853127735,-1.3251686021627314,017.PM435,Accessori
988,-0.5418880131944293,2.1296354382136373,017.PM437,Accessori
989,-0.33698154168430483,1.6234534136716612,017.PM438,Accessori
990,0.603817815280192,-0.881142137476626,017.PM438B,Accessori
991,-0.9317216300842462,2.6975290814758273,017.PM441,Accessori
992,-1.9478820696534933,1.72670283988003,017.PM444,Accessori
993,0.028038683920057792,-0.1454993227082148,017.PM447,Accessori
994,-0.30133100281196,-1.230602378349539,017.PM449,Accessori
995,0.08906915367556921,-0.2002470931544108,017.PM450,Accessori
996,-2.0134543307799344,1.2324857325880385,017.PM451,Accessori
997,-8.489901259175822,-4.39204906755281,017.PM453,Accessori
998,-2.0642818243899654,2.2409968172802808,017.PM458,Accessori
999,-1.1856023673517204,2.1525712589943464,017.PM460,Accessori
1000,-0.8172510264355684,2.663269192915877,017.PM461,Accessori
1001,-16.166070007319576,-7.355667564411236,017.PM463,Accessori
1002,-11.017420237223162,-5.367874670176928,017.PM464,Accessori
1003,-2.8111167818874288,1.1312244945517014,017.PM465,Accessori
1004,-1.5956302278083245,0.9952296467777375,017.PM467,Accessori
1005,0.2154623383358921,-0.31342353555502084,017.PM468,Accessori
1006,0.6840565129959677,-0.850163546917135,017.PM474,Accessori
1007,8.173001633136215,2.041171571969134,017.PM482,Accessori
1008,-1.2741503723920558,3.6215895400853655,017.PM487,Accessori
1009,10.045237913171281,2.7640053516907037,017.PM491,Accessori
1010,-1.998859069067817,2.112006908524698,017.PM492,Accessori
1011,-2.327374521115359,1.9174550830558568,017.PM492.C,Accessori
1012,-0.2903351555828038,1.5174794042643198,017.PM494.15,Accessori
1013,-1.9044001492746907,1.1544254653338422,017.PM496,Accessori
1014,4.896588143074862,0.7762124574563937,017.PM499,Accessori
1015,35.3204276936446,12.522261377931857,017.PM501,Accessori
1016,-1.408508170613314,2.1098431326827067,017.PM502,Accessori
1017,-1.0040357966811515,1.9248398651325171,017.PM503,Accessori
1018,-2.241332249025682,0.8738746147978677,017.PM504,Accessori
1019,-0.7822389872170552,2.7112722416184862,017.PM505,Accessori
1020,-1.852019209956143,2.2433580922162046,017.PM506,Accessori
1021,-1.0296289258395346,1.099113838793735,,
1022,-2.069232134114403,-1.9131543994488462,,
1023,-32.080078387617604,-13.49975469204456,017.PM508,Accessori
1024,-0.5020039394013334,1.9639740459487547,017.PM516,Accessori
1025,-1.4843565906981437,1.9977964487935125,017.PM517,Accessori
1026,-2.1195397519768773,2.296851488967243,017.PM519,Accessori
1027,-1.0596500854653277,1.797382843398911,017.PM521,Accessori
1028,-1.2055075430612765,2.166619810679775,017.PM522,Accessori
1029,-1.1138886306245634,2.3657925040861953,017.PM523,Accessori
1030,-2.43633728706247,-2.0548865131197482,017.PM524,Accessori
1031,-0.9976874021272975,2.4855285867558283,017.PM525,Accessori
1032,-2.9564029204055435,-2.255673674153517,017.PM526,Accessori
1033,-0.9980679764952604,2.7594415373907673,017.PM528,Accessori
1034,-1.9171521008685983,2.0998642860403947,017.PM529,Accessori
1035,-2.111827991975926,2.5564666604468727,017.PM530,Accessori
1036,0.42194343379106725,-0.9513602760781513,017.PM531,Accessori
1037,-2.082505436002878,2.1351445052940807,017.PM532,Accessori
1038,-0.7823243387235836,1.984801279701396,017.PM533,Accessori
1039,-1.2883157140505588,3.948746262057096,017.PM534,Accessori
1040,-1.691103699026857,1.7035246598591516,017.PM535,Accessori
1041,35.3204276936446,12.522261377931857,017.PM537,Accessori
1042,-2.0717600027023533,1.1480066563482854,017.PM541,Accessori
1043,-0.19355424327046794,-1.1889918811616198,017.PM548,Accessori
1044,3.6796345610520733,0.3063705006373753,017.PM549,Accessori
1045,5.130617678079236,0.866566679921586,017.PM550,Accessori
1046,13.555680938237007,4.119318688668637,017.PM551,Accessori
1047,-1.9569346605360276,1.9764198991705448,017.PM552,Accessori
1048,-0.9617606571996922,2.9693445136633163,017.PM553,Accessori
1049,-0.9902188512371256,2.8545369801236657,017.PM555,Accessori
1050,43.74549095380237,15.775013386678904,017.PM556,Accessori
1051,-2.397995551958167,1.678081782576092,017.PM557,Accessori
1052,-1.6380521903997607,0.778405735897497,017.PM558,Accessori
1053,-1.2256250794646895,1.7887715551517034,017.PM567,Accessori
1054,-2.054527560110504,2.87114073106574,017.PM568,Accessori
1055,-1.196381609744643,1.673148335010881,017.PM569,Accessori
1056,16.130005823285227,5.1132151357857945,017.PM570,Accessori
1057,-9.613243027196871,-4.825749335385755,017.PM571,Accessori
1058,-0.6552425311807987,2.01173992312979,017.PM572,Accessori
1059,10.045237913171281,2.7640053516907037,017.PM574,Accessori
1060,-17.102188147337124,-7.717084454272026,017.PM576,Accessori
1061,3.8434552355551426,0.369618456363013,017.PM583,Accessori
1062,-2.3728285407754406,1.8980101375088678,017.PM584,Accessori
1063,-1.0616373133295118,2.486139406922282,017.PM585,Accessori
1064,-1.7289995121904687,1.4513322981004115,017.PM586,Accessori
1065,-1.1564071540774634,2.299961778922096,017.PM587,Accessori
1066,-1.8431546327577832,1.9506538330098369,017.PM588,Accessori
1067,-1.3515858222886614,3.328551452558976,017.PM589,Accessori
1068,-16.166070007319576,-7.355667564411236,017.PM590,Accessori
1069,-2.28309848061502,1.7369991306904338,017.PM591,Accessori
1070,-3.595340698512736,-2.502355043423571,017.PM592,Accessori
1071,-1.1827773375331214,0.7724997887766761,017.PM593,Accessori
1072,-0.6278090750759262,0.012994741944201775,017.PM594,Accessori
1073,-1.0677565513541214,1.7956634486028225,017.PM595,Accessori
1074,-1.9646405186221843,1.7676655946121653,017.PM596,Accessori
1075,-1.3086317264083196,2.9690265316497424,017.PM597,Accessori
1076,-1.7424247382050826,2.3064128856165675,017.PM598,Accessori
1077,-1.82743495403548,1.5327653404832615,017.PM600,Accessori
1078,-1.7596389993451276,3.291911020245587,017.PM601,Accessori
1079,-1.5417397156154222,2.880751435357601,017.PM602,Accessori
1080,0.6840565129959677,-0.850163546917135,017.PM603,Accessori
1081,-1.8067128297137802,2.5407256268635288,017.PM604,Accessori
1082,-2.441007888307228,1.5916984244897625,017.PM605,Accessori
1083,0.004089392562480854,0.7969619649230034,017.PM606,Accessori
1084,-0.9417308652080275,2.816769029117638,017.PM607,Accessori
1085,-1.6398046698023552,1.5099975529119722,017.PM608,Accessori
1086,-0.4956332011378531,1.3139767119534764,017.PM609,Accessori
1087,-1.0113769505850005,0.6095684802016469,017.PM610,Accessori
1088,-2.3710469549066766,1.8474836986631251,017.PM611,Accessori
1089,-0.9069195569293872,1.3330183194234249,017.PM614,Accessori
1090,-1.0886788011052346,1.9136583704706107,017.PM615,Accessori
1091,-1.6780747553589872,2.221974878256248,017.PM616,Accessori
1092,-2.3047040783894155,2.009462871845202,017.PM617,Accessori
1093,-0.5780913753550957,2.2150575427150283,017.PM618,Accessori
1094,-2.5923569770653967,-2.1151226614298806,017.PM619,Accessori
1095,0.2689101089458984,0.1456908747732605,017.PM621,Accessori
1096,-1.276110114238241,2.205104281488728,028.302ACZI,Accessori
1097,-0.735809995762012,1.164014543333895,028.611ACGR,Accessori
1098,-0.9865591961927355,1.5334059518949636,028.KACC025,Accessori
1099,-2.5255405539089164,2.7201063669324186,033.GUAR_TEC.001,Accessori
1100,-2.021159231481032,2.3151684332514693,052.ACC.GHI.1200,Accessori
1101,-1.8445447888170485,4.102708716110197,052.ACC.GHI.400,Accessori
1102,-0.6093661082358283,2.293475871947216,052.ACC.GHI.700,Accessori
1103,-2.5342889133925235,1.6666993861457233,052.ACC.GHI.800,Accessori
1104,-1.5965327993024847,1.9561702920863022,052.ACC.GHI.900,Accessori
1105,-1.6311363729835178,1.9583932030301145,052.ACC.MOB.001,Accessori
1106,-1.5697895896054452,0.7755413205630817,052.ACC.MOB.003,Accessori
1107,-1.2413410893146548,2.386979173396883,052.ACC.POR.001,Accessori
1108,-2.5538757879165,2.791075312266369,052.ACC.POR.001.DOR,Accessori
1109,-2.365294244616294,1.2492567788772422,052.ACC.POR.001.MER,Accessori
1110,-2.1039056722931213,1.6842238647311294,052.ACC.POR.001.TEC,Accessori
1111,-1.8212444449544656,2.6803556852712807,052.ACC.POR.001.YDG,Accessori
1112,-1.7843901233645643,0.30898120802525586,052.ACC.POR.002.DOR,Accessori
1113,-2.7332947146390056,2.228335081537973,052.ACC.POR.002.MER,Accessori
1114,-1.420750301441699,2.700464427683693,052.ACC.POR.002.TEC,Accessori
1115,-2.216561540248831,1.4712270451804124,052.ACC.POR.003.MER,Accessori
1116,-2.307385191894677,1.4978951763705577,052.ACC.POR.003.TEC,Accessori
1117,-2.416608161213681,1.4851630551946375,052.ACC.POR.003.YDG,Accessori
1118,-2.5719890093307596,1.6905529358436868,052.ACC.POR.004.TEC,Accessori
1119,-0.8036394101386035,2.2071288640558935,052.ACC.POR.006.YDG,Accessori
1120,-1.4319173708405137,1.0001516246048432,052.ACC.POR.010,Accessori
1121,-1.3869505379980864,2.119948158516781,052.ACC.POR.011,Accessori
1122,-1.51009199091124,1.0608451254704383,052.ACC.SPECC.03,Accessori
1123,-2.734333596992221,1.72288611112801,052.MP.035,Accessori
1124,-2.11114798162543,2.515148352331588,052.MP.036,Accessori
1125,-1.3087726556786858,2.483090766062651,052.MP.037,Accessori
1126,-0.3765006082670378,1.5233031262715113,052.MP.038,Accessori
1127,-1.9200881915003154,1.455238280577649,052.MP.041,Accessori
1128,-2.3732315899078964,0.9584369407026361,052.MP.042,Accessori
1129,-2.6906461222741545,1.8094940058685318,052.MP.043,Accessori
1130,-1.7328923954122641,0.577274253322339,052.MP.BASE.02,Accessori
1131,-0.5460685208224915,2.1340789830599265,052.MP.CAL.01,Accessori
1132,-2.6113397970342493,2.188719918930442,052.MP.CAS.503,Accessori
1133,-0.3298735095994145,1.0563001880861405,052.MP.CAS.504,Accessori
1134,-1.2040913280716998,1.4361255885626458,052.MP.CAS.506,Accessori
1135,-1.6238208720204073,2.5233398349462566,052.MP.CAT.02,Accessori
1136,-2.367299800690001,2.123063676030633,052.MP.CAVSEM.01,Accessori
1137,-0.881662066095437,1.8971688862036933,052.MP.CAVSEM.02,Accessori
1138,-1.6815022588273871,1.6044714258476236,052.MP.CAVSEM.03,Accessori
1139,-2.1180648505427375,2.021079546615211,052.MP.CAVSEN.01,Accessori
1140,-0.9699718305283308,1.647174405348655,052.MP.CAVSER.01,Accessori
1141,-1.1089664546103775,2.6769510316446903,052.MP.CEDO.02,Accessori
1142,-0.8789313645292832,2.7012682211585233,052.MP.CEDO.03,Accessori
1143,-2.6704920187858034,2.0069823541381546,052.MP.CERN.02,Accessori
1144,-1.8714133915916698,2.220053005722981,052.MP.CHDA,Accessori
1145,-1.9275707210292201,1.8972110849633557,052.MP.CHES,Accessori
1146,-8.677124887179332,-4.464332445524969,052.MP.CHSL.DX,Accessori
1147,0.6840565129959677,-0.850163546917135,052.MP.COL.06,Accessori
1148,-25.527251407494894,-10.969836463019076,052.MP.CTS.01,Accessori
1149,17.53418303331151,5.655340470576966,052.MP.CTS.02,Accessori
